route_short_name,agency_name,route_long_name,num_trips,mean_trip_distance,start_stop_id,end_stop_id,start_stop_name,end_stop_name,start_stop_city,end_stop_city,start_stop_desc,end_stop_desc,start_stop_lat,start_stop_lon,end_stop_lat,end_stop_lon,line_type,line_type_desc
67,דן,קניון איילון-רמת גן<->איצטדיון וינטר-רמת גן-10,103,12779,14000,13772,קניון איילון,איצטדיון וינטר,רמת גן,רמת גן,רחוב:  עיר: רמת גן רציף:   קומה:,רחוב:  עיר: רמת גן רציף:   קומה:,32.099079,34.825456,32.046172,34.814621,1,עירוני
445,קווים,ח.רידינג-תל אביב יפו<->שדה תעופה בן גוריון/טרמינל 3-נמל תעופה בן גוריון-10,24,32289,29452,43296,ח.רידינג,שדה תעופה בן גוריון/טרמינל 3,תל אביב יפו,נמל תעופה בן גוריון,רחוב:  עיר: תל אביב יפו רציף:   קומה:,רחוב:דרך הממריאים  עיר: נמל תעופה בן גוריון רציף:   קומה:,32.098877,34.779746,32.000723,34.869484,3,בינעירוני
445,קווים,שדה תעופה בן גוריון/טרמינל 3-נמל תעופה בן גוריון<->רדינג-תל אביב יפו-20,24,29921,43295,13700,שדה תעופה בן גוריון/טרמינל 3,רדינג,נמל תעופה בן גוריון,תל אביב יפו,רחוב:דרך הממריאים  עיר: נמל תעופה בן גוריון רציף:   קומה:,רחוב:  עיר: תל אביב יפו רציף:   קומה:,32.000561,34.869396,32.099148,34.779874,3,בינעירוני
67,דן,דרך נגבה/הירדן-רמת גן<->איצטדיון וינטר-רמת גן-16,1,5081,13901,13772,דרך נגבה/הירדן,איצטדיון וינטר,רמת גן,רמת גן,רחוב:דרך נגבה 50 עיר: רמת גן רציף:   קומה:,רחוב:  עיר: רמת גן רציף:   קומה:,32.070046,34.829165,32.046172,34.814621,1,עירוני
67,דן,איצטדיון וינטר-רמת גן<->קניון איילון-רמת גן-20,107,11741,13772,14000,איצטדיון וינטר,קניון איילון,רמת גן,רמת גן,רחוב:  עיר: רמת גן רציף:   קומה:,רחוב:  עיר: רמת גן רציף:   קומה:,32.046172,34.814621,32.099079,34.825456,1,עירוני
191,אגד,ת. רכבת ת''א מרכז/רציפים-תל אביב יפו<->ת. רכבת הראשונים-ראשון לציון-1#,33,23492,42872,23880,ת. רכבת ת''א מרכז/רציפים,ת. רכבת הראשונים,תל אביב יפו,ראשון לציון,רחוב:  עיר: תל אביב יפו רציף: 10  קומה:,רחוב:  עיר: ראשון לציון רציף:   קומה:,32.083157,34.796091,31.949285,34.803143,3,בינעירוני
191,אגד,ת. רכבת הראשונים-ראשון לציון<->ת. רכבת ת''א מרכז/הורדה-תל אביב יפו-2#,32,26823,23734,42877,ת. רכבת הראשונים,ת. רכבת ת''א מרכז/הורדה,ראשון לציון,תל אביב יפו,רחוב:  עיר: ראשון לציון רציף:   קומה:,רחוב:1285  עיר: תל אביב יפו רציף:   קומה:,31.949107,34.803425,32.082844,34.796636,3,בינעירוני
35,מטרופולין,מסוף כורזין-גבעתיים<->המרכבה-חולון-1#,38,15651,12835,23708,מסוף כורזין,המרכבה,גבעתיים,חולון,רחוב:כורזין  עיר: גבעתיים רציף:   קומה:,רחוב:המרכבה 21 עיר: חולון רציף:   קומה:,32.060792,34.816446,32.01503,34.808326,1,עירוני
35,מטרופולין,המרכבה/הבנאי-חולון<->מסוף כורזין-גבעתיים-2#,35,15403,22544,12835,המרכבה/הבנאי,מסוף כורזין,חולון,גבעתיים,רחוב:המרכבה 12 עיר: חולון רציף:   קומה:,רחוב:כורזין  עיר: גבעתיים רציף:   קומה:,32.016657,34.806695,32.060792,34.816446,1,עירוני
70,דן,ת.מרכזית ת''א ק.7/רציפים-תל אביב יפו<->בקו''ם/שדרות אהרון קציר-רמת גן-10,77,16815,37645,15878,ת.מרכזית ת''א ק.7/רציפים,בקו''ם/שדרות אהרון קציר,תל אביב יפו,רמת גן,רחוב:תחנה מרכזית קומה 7  עיר: תל אביב יפו רציף: 1   קומה: 7,רחוב:  עיר: רמת גן רציף:   קומה:,32.056141,34.779261,32.050905,34.84914,1,עירוני
203,אגד,מסוף קניון הזהב-ראשון לציון<->ת. רכבת רחובות-רחובות-1#,4,16661,42723,34080,מסוף קניון הזהב,ת. רכבת רחובות,ראשון לציון,רחובות,רחוב:  עיר: ראשון לציון רציף: 1   קומה:,רחוב:  עיר: רחובות רציף:   קומה:,31.989247,34.774727,31.909443,34.806772,1,עירוני
203,אגד,ת. רכבת רחובות-רחובות<->דוד סחרוב/אברהם בר-ראשון לציון-2#,7,14639,22262,977,ת. רכבת רחובות,דוד סחרוב/אברהם בר,רחובות,ראשון לציון,רחוב:מאיר ומינה ענטין  עיר: רחובות רציף:   קומה:,רחוב:דוד סחרוב 28 עיר: ראשון לציון רציף:   קומה:,31.909092,34.806488,31.989251,34.774917,1,עירוני
190,אגד,ת. רכבת הראשונים-ראשון לציון<->ת. רכבת ת''א מרכז/הורדה-תל אביב יפו-1#,38,21590,23734,42877,ת. רכבת הראשונים,ת. רכבת ת''א מרכז/הורדה,ראשון לציון,תל אביב יפו,רחוב:  עיר: ראשון לציון רציף:   קומה:,רחוב:1285  עיר: תל אביב יפו רציף:   קומה:,31.949107,34.803425,32.082844,34.796636,3,בינעירוני
190,אגד,ת. רכבת ת''א מרכז/רציפים-תל אביב יפו<->ת. רכבת הראשונים-ראשון לציון-2#,38,21717,42872,23880,ת. רכבת ת''א מרכז/רציפים,ת. רכבת הראשונים,תל אביב יפו,ראשון לציון,רחוב:  עיר: תל אביב יפו רציף: 10  קומה:,רחוב:  עיר: ראשון לציון רציף:   קומה:,32.083157,34.796091,31.949285,34.803143,3,בינעירוני
193,אגד,ח.רידינג-תל אביב יפו<->ת. רכבת הראשונים-ראשון לציון-1#,33,26930,29452,23880,ח.רידינג,ת. רכבת הראשונים,תל אביב יפו,ראשון לציון,רחוב:  עיר: תל אביב יפו רציף:   קומה:,רחוב:  עיר: ראשון לציון רציף:   קומה:,32.098877,34.779746,31.949285,34.803143,3,בינעירוני
193,אגד,ת. רכבת הראשונים-ראשון לציון<->רדינג-תל אביב יפו-2#,32,29388,23734,13700,ת. רכבת הראשונים,רדינג,ראשון לציון,תל אביב יפו,רחוב:  עיר: ראשון לציון רציף:   קומה:,רחוב:  עיר: תל אביב יפו רציף:   קומה:,31.949107,34.803425,32.099148,34.779874,3,בינעירוני
70,דן,בקו''ם/שדרות אהרון קציר-רמת גן<->ת. מרכזית ת''א ק. 7/הורדה-תל אביב יפו-20,76,15342,25123,13319,בקו''ם/שדרות אהרון קציר,ת. מרכזית ת''א ק. 7/הורדה,רמת גן,תל אביב יפו,רחוב:שדרות אהרון קציר  עיר: רמת גן רציף:   קומה:,רחוב:תחנה מרכזית קומה 7  עיר: תל אביב יפו רציף:   קומה:,32.050925,34.849424,32.055636,34.780466,1,עירוני
222,אגד,ת. רכבת הראשונים-ראשון לציון<->מסוף קלצקין/אוניברסיטה-תל אביב יפו-2ד,8,29288,23734,29589,ת. רכבת הראשונים,מסוף קלצקין/אוניברסיטה,ראשון לציון,תל אביב יפו,רחוב:  עיר: ראשון לציון רציף:   קומה:,רחוב:  עיר: תל אביב יפו רציף:   קומה:,31.949107,34.803425,32.117664,34.80342,1,עירוני
270,אגד,ח.רידינג-תל אביב יפו<->ת. מרכזית ראשל''צ-ראשון לציון-1#,8,23728,29452,23596,ח.רידינג,ת. מרכזית ראשל''צ,תל אביב יפו,ראשון לציון,רחוב:  עיר: תל אביב יפו רציף:   קומה:,רחוב:גולדה מאיר 23 עיר: ראשון לציון רציף:   קומה:,32.098877,34.779746,31.967621,34.784636,3,בינעירוני
31,אפיקים,מסוף משה ארנס/רציפים-פתח תקווה<->הסיבים/קאנטרי קלאב-פתח תקווה-10,25,7723,43302,39302,מסוף משה ארנס/רציפים,הסיבים/קאנטרי קלאב,פתח תקווה,פתח תקווה,רחוב:  עיר: פתח תקווה רציף: 7   קומה:,רחוב:הסיבים  עיר: פתח תקווה רציף:   קומה:,32.097957,34.885102,32.082323,34.855567,1,עירוני
31א,אפיקים,הסיבים/קאנטרי קלאב-פתח תקווה<->מסוף משה ארנס/הורדה-פתח תקווה-20,28,7517,39302,43329,הסיבים/קאנטרי קלאב,מסוף משה ארנס/הורדה,פתח תקווה,פתח תקווה,רחוב:הסיבים  עיר: פתח תקווה רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 7   קומה:,32.082323,34.855567,32.097215,34.88544,1,עירוני
74,אגד,ח.רידינג-תל אביב יפו<->ת. רכבת הראשונים-ראשון לציון-1#,25,21489,29452,23880,ח.רידינג,ת. רכבת הראשונים,תל אביב יפו,ראשון לציון,רחוב:  עיר: תל אביב יפו רציף:   קומה:,רחוב:  עיר: ראשון לציון רציף:   קומה:,32.098877,34.779746,31.949285,34.803143,1,עירוני
74,אגד,ת. רכבת הראשונים-ראשון לציון<->רדינג-תל אביב יפו-2#,24,21966,23734,13700,ת. רכבת הראשונים,רדינג,ראשון לציון,תל אביב יפו,רחוב:  עיר: ראשון לציון רציף:   קומה:,רחוב:  עיר: תל אביב יפו רציף:   קומה:,31.949107,34.803425,32.099148,34.779874,1,עירוני
21,אגד,ת. רכבת הראשונים-ראשון לציון<->דוד סחרוב/אברהם בר-ראשון לציון-1#,44,19467,23734,977,ת. רכבת הראשונים,דוד סחרוב/אברהם בר,ראשון לציון,ראשון לציון,רחוב:  עיר: ראשון לציון רציף:   קומה:,רחוב:דוד סחרוב 28 עיר: ראשון לציון רציף:   קומה:,31.949107,34.803425,31.989251,34.774917,1,עירוני
21,אגד,מסוף קניון הזהב-ראשון לציון<->ת. רכבת הראשונים-ראשון לציון-2#,44,20684,42723,23880,מסוף קניון הזהב,ת. רכבת הראשונים,ראשון לציון,ראשון לציון,רחוב:  עיר: ראשון לציון רציף: 1   קומה:,רחוב:  עיר: ראשון לציון רציף:   קומה:,31.989247,34.774727,31.949285,34.803143,1,עירוני
532,מטרופולין,מחנה גלילות/איסוף-חוף השרון<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-11,3,12821,14591,14595,מחנה גלילות/איסוף,ת. מרכזית ת''א ק. 6/הורדה,חוף השרון,תל אביב יפו,רחוב:  עיר: חוף השרון רציף:   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,32.145826,34.818441,32.055512,34.780335,3,בינעירוני
502,מטרופולין,מורדי הגטאות/אף על פי כן-הרצליה<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-11,1,21579,14455,14595,מורדי הגטאות/אף על פי כן,ת. מרכזית ת''א ק. 6/הורדה,הרצליה,תל אביב יפו,רחוב:מורדי הגטאות 139 עיר: הרצליה רציף:   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,32.166998,34.858688,32.055512,34.780335,1,עירוני
502,מטרופולין,קרית הספורט/וייצמן-רעננה<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-12,1,23422,42621,14595,קרית הספורט/וייצמן,ת. מרכזית ת''א ק. 6/הורדה,רעננה,תל אביב יפו,רחוב:וייצמן  עיר: רעננה רציף:   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,32.191854,34.845881,32.055512,34.780335,1,עירוני
502,מטרופולין,צה''ל/היורה-הרצליה<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-13,1,20211,14459,14595,צה''ל/היורה,ת. מרכזית ת''א ק. 6/הורדה,הרצליה,תל אביב יפו,רחוב:צה''ל 12 עיר: הרצליה רציף:   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,32.166934,34.855713,32.055512,34.780335,1,עירוני
82,דן,בית רבקה-פתח תקווה<->כרמלית-תל אביב יפו-10,98,16610,24273,14319,בית רבקה,כרמלית,פתח תקווה,תל אביב יפו,רחוב:  עיר: פתח תקווה רציף:   קומה:,רחוב:  עיר: תל אביב יפו רציף:   קומה:,32.072294,34.892393,32.067287,34.765823,1,עירוני
82,דן,כרמלית-תל אביב יפו<->בית רבקה-פתח תקווה-20,96,17436,14322,24273,כרמלית,בית רבקה,תל אביב יפו,פתח תקווה,רחוב:  עיר: תל אביב יפו רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף:   קומה:,32.067544,34.765253,32.072294,34.892393,1,עירוני
589,אפיקים,חת''ם סופר/נתיב רבבות אפרים-עמנואל<->אזור התעשייה-בני ברק-1#,3,56480,34529,40775,חת''ם סופר/נתיב רבבות אפרים,אזור התעשייה,עמנואל,בני ברק,רחוב:חת''ם סופר 33 עיר: עמנואל רציף:   קומה:,רחוב:מבצע קדש  עיר: בני ברק רציף:   קומה:,32.164687,35.135829,32.10235,34.827827,3,בינעירוני
589,אפיקים,אזור התעשייה-בני ברק<->'חת''ם סופר ה-עמנואל-2#,4,56197,40776,34528,אזור התעשייה,'חת''ם סופר ה,בני ברק,עמנואל,רחוב:  עיר: בני ברק רציף:   קומה:,רחוב:חת''ם סופר 30 עיר: עמנואל רציף:   קומה:,32.102516,34.827959,32.164334,35.135702,3,בינעירוני
632,קווים,שוהם/דרך ארץ-חריש<->ת. מרכזית ת''א ק. 7/הורדה-תל אביב יפו-10,6,73870,40547,13319,שוהם/דרך ארץ,ת. מרכזית ת''א ק. 7/הורדה,חריש,תל אביב יפו,רחוב:שוהם 2 עיר: חריש רציף:   קומה:,רחוב:תחנה מרכזית קומה 7  עיר: תל אביב יפו רציף:   קומה:,32.461303,35.048345,32.055636,34.780466,3,בינעירוני
632,קווים,ת.מרכזית ת''א ק.6/רציפים-תל אביב יפו<->שוהם/רובין-חריש-20,6,73672,37685,40546,ת.מרכזית ת''א ק.6/רציפים,שוהם/רובין,תל אביב יפו,חריש,רחוב:תחנה מרכזית קומה 6  עיר: תל אביב יפו רציף: 609 קומה: 6,רחוב:שוהם 1 עיר: חריש רציף:   קומה:,32.055898,34.779081,32.461237,35.048122,3,בינעירוני
479,קווים,ארבע עונות/נירים-לוד<->מסוף קרית אונו-קרית אונו-10,29,20310,15295,37716,ארבע עונות/נירים,מסוף קרית אונו,לוד,קרית אונו,רחוב:ארבע עונות  עיר: לוד רציף:   קומה:,רחוב:  עיר: קרית אונו רציף:   קומה:,31.958693,34.882735,32.037273,34.865544,3,בינעירוני
479,קווים,מסוף קרית אונו-קרית אונו<->ארבע עונות/חללי אגוז-לוד-20,26,16739,37715,15291,מסוף קרית אונו,ארבע עונות/חללי אגוז,קרית אונו,לוד,רחוב:  עיר: קרית אונו רציף:   קומה:,רחוב:ארבע עונות  עיר: לוד רציף:   קומה:,32.037353,34.866052,31.958563,34.880917,3,בינעירוני
44,דן,עתידים-תל אביב יפו<->חניון הלוחמים/משרד הרישוי-תל אביב יפו-10,73,18377,14205,43756,עתידים,חניון הלוחמים/משרד הרישוי,תל אביב יפו,תל אביב יפו,רחוב:דבורה הנביאה  עיר: תל אביב יפו רציף:   קומה:,רחוב:  עיר: תל אביב יפו רציף:   קומה:,32.114226,34.841355,32.033855,34.772608,1,עירוני
44,דן,חניון הלוחמים/משרד הרישוי-תל אביב יפו<->עתידים-תל אביב יפו-20,72,17534,43757,14206,חניון הלוחמים/משרד הרישוי,עתידים,תל אביב יפו,תל אביב יפו,רחוב:  עיר: תל אביב יפו רציף:   קומה:,רחוב:דבורה הנביאה 128 עיר: תל אביב יפו רציף:   קומה:,32.034003,34.772507,32.113359,34.842539,1,עירוני
53,דן,ת.מרכזית ת''א ק.7/רציפים-תל אביב יפו<->קהילות יעקב/רבי יוסף צבי רימון-בני ברק-10,72,10582,37648,14021,ת.מרכזית ת''א ק.7/רציפים,קהילות יעקב/רבי יוסף צבי רימון,תל אביב יפו,בני ברק,רחוב:תחנה מרכזית קומה 7  עיר: תל אביב יפו רציף: 4   קומה: 7,רחוב:קהילות יעקב 72 עיר: בני ברק רציף:   קומה:,32.056141,34.779261,32.07124,34.838308,1,עירוני
53,דן,קהילות יעקב/רבי יוסף צבי רימון-בני ברק<->ת. מרכזית ת''א ק. 7/הורדה-תל אביב יפו-20,72,10476,14021,13319,קהילות יעקב/רבי יוסף צבי רימון,ת. מרכזית ת''א ק. 7/הורדה,בני ברק,תל אביב יפו,רחוב:קהילות יעקב 72 עיר: בני ברק רציף:   קומה:,רחוב:תחנה מרכזית קומה 7  עיר: תל אביב יפו רציף:   קומה:,32.07124,34.838308,32.055636,34.780466,1,עירוני
92,דן,קניון איילון-בני ברק<->ת. מרכזית פ''ת/רציפים עירוני-פתח תקווה-10,41,14792,14316,37504,קניון איילון,ת. מרכזית פ''ת/רציפים עירוני,בני ברק,פתח תקווה,רחוב:  עיר: בני ברק רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,32.098763,34.82545,32.094938,34.88653,1,עירוני
92,דן,קניון איילון-בני ברק<->ת. מרכזית פ''ת/רציפים עירוני-פתח תקווה-16,10,16265,14316,37504,קניון איילון,ת. מרכזית פ''ת/רציפים עירוני,בני ברק,פתח תקווה,רחוב:  עיר: בני ברק רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,32.098763,34.82545,32.094938,34.88653,1,עירוני
92,דן,ת. מרכזית פ''ת/רציפים עירוני-פתח תקווה<->קניון איילון-בני ברק-20,43,15414,37504,14316,ת. מרכזית פ''ת/רציפים עירוני,קניון איילון,פתח תקווה,בני ברק,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,רחוב:  עיר: בני ברק רציף:   קומה:,32.094938,34.88653,32.098763,34.82545,1,עירוני
92,דן,ת. מרכזית פ''ת/רציפים עירוני-פתח תקווה<->קניון איילון-בני ברק-26,9,16136,37504,14316,ת. מרכזית פ''ת/רציפים עירוני,קניון איילון,פתח תקווה,בני ברק,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,רחוב:  עיר: בני ברק רציף:   קומה:,32.094938,34.88653,32.098763,34.82545,1,עירוני
5א,מוניות רב קווית 4-5,תחנת מוניות תמח''ת-תל אביב יפו<->תחנת מוניות קאנטרי דקל/שכונת בבלי-תל אביב יפו-1א,58,9936,37897,38010,תחנת מוניות תמח''ת,תחנת מוניות קאנטרי דקל/שכונת בבלי,תל אביב יפו,תל אביב יפו,רחוב:אברהם ענתבי 6 עיר: תל אביב יפו רציף:   קומה:,רחוב:הרב קוסובסקי  עיר: תל אביב יפו רציף:   קומה:,32.055019,34.780993,32.096263,34.803746,1,עירוני
5א,מוניות רב קווית 4-5,תחנת מוניות קאנטרי דקל/שכונת בבלי-תל אביב יפו<->תחנת מוניות תמח''ת-תל אביב יפו-2א,58,9576,38009,37895,תחנת מוניות קאנטרי דקל/שכונת בבלי,תחנת מוניות תמח''ת,תל אביב יפו,תל אביב יפו,רחוב:הרב קוסובסקי 71 עיר: תל אביב יפו רציף:   קומה:,רחוב:אברהם ענתבי 3 עיר: תל אביב יפו רציף:   קומה:,32.09595,34.803653,32.055134,34.780892,1,עירוני
4,מוניות רב קווית 4-5,תחנת מוניות תמח''ת-תל אביב יפו<->תחנת מוניות מסוף רידינג-תל אביב יפו-1#,75,6399,37897,38016,תחנת מוניות תמח''ת,תחנת מוניות מסוף רידינג,תל אביב יפו,תל אביב יפו,רחוב:אברהם ענתבי 6 עיר: תל אביב יפו רציף:   קומה:,רחוב:  עיר: תל אביב יפו רציף:   קומה:,32.055019,34.780993,32.098687,34.778095,1,עירוני
4,מוניות רב קווית 4-5,תחנת מוניות מסוף רידינג-תל אביב יפו<->תחנת מוניות ההגנה-תל אביב יפו-2#,75,6224,38015,43267,תחנת מוניות מסוף רידינג,תחנת מוניות ההגנה,תל אביב יפו,תל אביב יפו,רחוב:  עיר: תל אביב יפו רציף:   קומה:,רחוב:דרך ההגנה  עיר: תל אביב יפו רציף:   קומה:,32.098608,34.778279,32.054453,34.784681,1,עירוני
28,קווים,ת. מרכזית רמלה/רציפים-רמלה<->בית חולים שמואל הרופא-באר יעקב-11,4,14710,37578,21697,ת. מרכזית רמלה/רציפים,בית חולים שמואל הרופא,רמלה,באר יעקב,רחוב:  עיר: רמלה רציף: 4   קומה:,רחוב:בי''ח שמואל הרופא  עיר: באר יעקב רציף:   קומה:,31.927016,34.877062,31.929879,34.826844,3,בינעירוני
28,קווים,בית חולים שמואל הרופא-באר יעקב<->ת. מרכזית רמלה/הורדה-רמלה-21,4,14376,21697,16909,בית חולים שמואל הרופא,ת. מרכזית רמלה/הורדה,באר יעקב,רמלה,רחוב:בי''ח שמואל הרופא  עיר: באר יעקב רציף:   קומה:,רחוב:  עיר: רמלה רציף:   קומה:,31.929879,34.826844,31.926542,34.876496,3,בינעירוני
120,רכבת ישראל,באר שבע מרכז-באר שבע<->לוד-לוד,2,67800,37312,37338,באר שבע מרכז,לוד,באר שבע,לוד,רחוב:מסילת ברזל  עיר: באר שבע רציף:   קומה:   תחנת רכבת,רחוב:מסילת ברזל  עיר: לוד רציף:   קומה:   תחנת רכבת,31.242886,34.798546,31.945234,34.875081,3,בינעירוני
567,מטרופולין,מסוף קפלן-כפר סבא<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-12,1,26466,24480,14595,מסוף קפלן,ת. מרכזית ת''א ק. 6/הורדה,כפר סבא,תל אביב יפו,רחוב:הנביאים 12 עיר: כפר סבא רציף:   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,32.18706,34.938768,32.055512,34.780335,3,בינעירוני
42,מטרופולין,התע''ש/יד חרוצים-כפר סבא<->בית רבקה/יוסף שפרינצק-פתח תקווה-11,10,21407,24418,24449,התע''ש/יד חרוצים,בית רבקה/יוסף שפרינצק,כפר סבא,פתח תקווה,רחוב:התע''ש  עיר: כפר סבא רציף:   קומה:,רחוב:יוסף שפרינצק 43 עיר: פתח תקווה רציף:   קומה:,32.177732,34.92762,32.071846,34.892341,1,עירוני
42,מטרופולין,בית רבקה/יוסף שפרינצק-פתח תקווה<->התע''ש/יד חרוצים-כפר סבא-21,8,21629,24449,24417,בית רבקה/יוסף שפרינצק,התע''ש/יד חרוצים,פתח תקווה,כפר סבא,רחוב:יוסף שפרינצק 43 עיר: פתח תקווה רציף:   קומה:,רחוב:התע''ש  עיר: כפר סבא רציף:   קומה:,32.071846,34.892341,32.177621,34.927686,1,עירוני
474,קווים,ארבע עונות/נירים-לוד<->בית התפוצות/קלאוזנר-תל אביב יפו-11,1,28864,15295,29399,ארבע עונות/נירים,בית התפוצות/קלאוזנר,לוד,תל אביב יפו,רחוב:ארבע עונות  עיר: לוד רציף:   קומה:,רחוב:קלאוזנר  עיר: תל אביב יפו רציף:   קומה:,31.958693,34.882735,32.113864,34.807476,3,בינעירוני
506,קווים,מסוף שוהם-חבל מודיעין<->בית התפוצות/קלאוזנר-תל אביב יפו-15,1,37835,42062,29399,מסוף שוהם,בית התפוצות/קלאוזנר,חבל מודיעין,תל אביב יפו,רחוב:  עיר: חבל מודיעין רציף:   קומה:,רחוב:קלאוזנר  עיר: תל אביב יפו רציף:   קומה:,32.017192,34.956957,32.113864,34.807476,3,בינעירוני
570,מטרופולין,הורדים/הנרקיס-אלישמע<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-11,1,32812,21905,14595,הורדים/הנרקיס,ת. מרכזית ת''א ק. 6/הורדה,אלישמע,תל אביב יפו,רחוב:הנרקיס  עיר: אלישמע רציף:   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,32.150196,34.924544,32.055512,34.780335,3,בינעירוני
468,מטרופולין,הכניסה הצפונית-קלנסווה<->בקו''ם/שדרות אהרון קציר-רמת גן-11,1,40261,37018,15878,הכניסה הצפונית,בקו''ם/שדרות אהרון קציר,קלנסווה,רמת גן,רחוב:  עיר: קלנסווה רציף:   קומה:,רחוב:  עיר: רמת גן רציף:   קומה:,32.288569,34.984592,32.050905,34.84914,3,בינעירוני
7,קווים,יציאה לכביש 461-יהוד מונוסון<->דרך העצמאות / וייצמן-יהוד מונוסון-21,4,9140,42642,15876,יציאה לכביש 461,דרך העצמאות / וייצמן,יהוד מונוסון,יהוד מונוסון,רחוב:  עיר: יהוד מונוסון רציף:   קומה:,רחוב:דרך העצמאות  עיר: יהוד מונוסון רציף:   קומה:,32.033178,34.870739,32.028241,34.891065,1,עירוני
502,מטרופולין,קרית הספורט/וייצמן-רעננה<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-15,2,21467,42621,14595,קרית הספורט/וייצמן,ת. מרכזית ת''א ק. 6/הורדה,רעננה,תל אביב יפו,רחוב:וייצמן  עיר: רעננה רציף:   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,32.191854,34.845881,32.055512,34.780335,1,עירוני
531,מטרופולין,מסוף רעננה-רעננה<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-11,8,23671,24598,14595,מסוף רעננה,ת. מרכזית ת''א ק. 6/הורדה,רעננה,תל אביב יפו,רחוב:  עיר: רעננה רציף:   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,32.175366,34.890501,32.055512,34.780335,1,עירוני
531,מטרופולין,ת.מרכזית ת''א ק.6/רציפים-תל אביב יפו<->מסוף צומת רעננה-רעננה-21,9,23895,37684,24928,ת.מרכזית ת''א ק.6/רציפים,מסוף צומת רעננה,תל אביב יפו,רעננה,רחוב:תחנה מרכזית קומה 6  עיר: תל אביב יפו רציף: 608 קומה: 6,רחוב:דרך השרון  עיר: רעננה רציף:   קומה:,32.055898,34.779081,32.175756,34.890738,1,עירוני
502,מטרופולין,מסוף רעננה-רעננה<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-14,2,23100,24598,14595,מסוף רעננה,ת. מרכזית ת''א ק. 6/הורדה,רעננה,תל אביב יפו,רחוב:  עיר: רעננה רציף:   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,32.175366,34.890501,32.055512,34.780335,1,עירוני
551,מטרופולין,בן ציון מיכאלי/הרכבת-הרצליה<->האופן/החרש-פתח תקווה-11,2,23817,40799,24229,בן ציון מיכאלי/הרכבת,האופן/החרש,הרצליה,פתח תקווה,רחוב:בן ציון מיכאלי  עיר: הרצליה רציף:   קומה:,רחוב:האופן 2 עיר: פתח תקווה רציף:   קומה:,32.164439,34.819187,32.097419,34.852343,3,בינעירוני
551,מטרופולין,החרש/עמל-פתח תקווה<->בן ציון מיכאלי/הרכבת-הרצליה-21,1,23668,22956,40799,החרש/עמל,בן ציון מיכאלי/הרכבת,פתח תקווה,הרצליה,רחוב:החרש 8 עיר: פתח תקווה רציף:   קומה:,רחוב:בן ציון מיכאלי  עיר: הרצליה רציף:   קומה:,32.096057,34.852768,32.164439,34.819187,3,בינעירוני
510,מטרופולין,ת. רכבת רעננה מערב/איסוף-רעננה<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-1#,37,20527,42491,14595,ת. רכבת רעננה מערב/איסוף,ת. מרכזית ת''א ק. 6/הורדה,רעננה,תל אביב יפו,רחוב:  עיר: רעננה רציף: 2   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,32.180763,34.850574,32.055512,34.780335,3,בינעירוני
510,מטרופולין,ת.מרכזית ת''א ק.6/רציפים-תל אביב יפו<->ת. רכבת רעננה מערב/הורדה-רעננה-2#,39,20890,37688,42490,ת.מרכזית ת''א ק.6/רציפים,ת. רכבת רעננה מערב/הורדה,תל אביב יפו,רעננה,רחוב:תחנה מרכזית קומה 6  עיר: תל אביב יפו רציף: 612 קומה: 6,רחוב:  עיר: רעננה רציף:   קומה:,32.055898,34.779081,32.180797,34.85037,3,בינעירוני
